Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days To Ship,Ship Days,First Order,Manufacturer,Order Priority,Gender,Holiday ID,Is Holiday,Delivery Date,Return ID,Is Returned,Shipment Status
8090,CA-2024-112109,08-07-2024 00:00,12-07-2024 00:00,Standard Class,JE-15715,Joe Elijah,Consumer,Canada,Winnipeg,Manitoba,R0H,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,383.84,4,0.7,48,4 days,4,25-08-2021 00:00,Wilson,Low,Male,0,Business Working Day,15-07-2024 00:00,0,FALSE,Delayed
1695,US-2021-127131,24-11-2021 00:00,30-11-2021 00:00,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0,9.72,6 days,6,24-11-2021 00:00,Carina,Low,Male,0,Business Working Day,03-12-2021 00:00,0,FALSE,Delayed
1392,US-2021-100916,21-10-2021 00:00,26-10-2021 00:00,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,1,0,0.88,5 days,5,06-04-2021 00:00,Sanford,Medium,Male,0,Business Working Day,29-10-2021 00:00,0,FALSE,Delayed
4356,US-2023-102456,27-02-2023 00:00,01-03-2023 00:00,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.56,2 days,2,29-06-2021 00:00,Dell,Medium,Male,0,Business Working Day,02-03-2023 00:00,0,FALSE,Delayed
4441,US-2023-114013,13-03-2023 00:00,15-03-2023 00:00,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,138.39,1,0.7,45.47,2 days,2,20-06-2022 00:00,Ibico,Critical,Male,0,Business Working Day,20-03-2023 00:00,0,FALSE,On Time
8623,US-2024-155929,09-09-2024 00:00,13-09-2024 00:00,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,7.96,2,0.2,3.98,4 days,4,28-04-2021 00:00,Unikeep,Medium,Female,0,Business Working Day,16-09-2024 00:00,0,FALSE,Delayed
679,US-2021-140858,28-06-2021 00:00,02-07-2021 00:00,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.89,3,0.7,29.01,4 days,4,28-06-2021 00:00,GBC,High,Female,0,Business Working Day,05-07-2021 00:00,0,FALSE,Delayed
680,US-2021-156993,28-06-2021 00:00,04-07-2021 00:00,Standard Class,RW-19630,Rob Williams,Corporate,United States,Detroit,Michigan,48234,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,4.86,1,0,1.82,6 days,6,28-06-2021 00:00,Stanley,Medium,Male,0,Business Working Day,07-07-2021 00:00,0,FALSE,Delayed
681,US-2021-140858,28-06-2021 00:00,02-07-2021 00:00,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.44,8,0.2,14.56,4 days,4,28-06-2021 00:00,Xerox,High,Female,0,Business Working Day,05-07-2021 00:00,0,FALSE,Delayed
3707,US-2022-126725,17-11-2022 00:00,21-11-2022 00:00,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0,6.1,4 days,4,23-06-2021 00:00,Carina,High,Male,0,Business Working Day,24-11-2022 00:00,0,FALSE,Delayed
3709,US-2022-163090,17-11-2022 00:00,21-11-2022 00:00,Second Class,GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,51.15,5,0.2,13.3,4 days,4,17-11-2022 00:00,Acme,Medium,Male,0,Business Working Day,26-11-2022 00:00,0,FALSE,On Time
2371,US-2022-136987,11-04-2022 00:00,14-04-2022 00:00,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,799.96,4,0.2,376,3 days,3,25-11-2021 00:00,Canon,Medium,Male,0,Business Working Day,19-04-2022 00:00,0,FALSE,On Time
3710,US-2022-126725,17-11-2022 00:00,21-11-2022 00:00,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.96,4,0.2,52,4 days,4,23-06-2021 00:00,RCA,High,Male,0,Business Working Day,24-11-2022 00:00,0,FALSE,Delayed
3711,US-2022-151680,19-11-2022 00:00,21-11-2022 00:00,Second Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2,0,22.72,2 days,2,22-11-2021 00:00,Tenex,High,Male,0,Weekend Holidays,26-11-2022 00:00,0,FALSE,On Time
9930,US-2024-152695,10-12-2024 00:00,10-12-2024 00:00,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.7,3,0,3.06,0 days,0,09-09-2021 00:00,Dell,High,Male,0,Business Working Day,10-12-2024 00:00,0,FALSE,On Time
9922,US-2024-148446,10-12-2024 00:00,14-12-2024 00:00,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,4,0,77.92,4 days,4,05-07-2021 00:00,Bretford,High,Male,0,Business Working Day,19-12-2024 00:00,0,FALSE,On Time
3712,US-2022-166800,19-11-2022 00:00,26-11-2022 00:00,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,24.88,4,0,4.8,7 days,7,26-04-2021 00:00,Hoover,Medium,Female,0,Weekend Holidays,29-11-2022 00:00,0,FALSE,Delayed
3713,US-2022-145814,19-11-2022 00:00,24-11-2022 00:00,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.24,2,0.2,0.44,5 days,5,02-09-2021 00:00,Acco,Medium,Female,0,Weekend Holidays,27-11-2022 00:00,0,FALSE,Delayed
1539,US-2021-163419,11-11-2021 00:00,14-11-2021 00:00,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.9,5,0.2,181.2,3 days,3,11-11-2021 00:00,Global,Medium,Female,9,National Holiday,19-11-2021 00:00,0,FALSE,On Time
1541,US-2021-140914,11-11-2021 00:00,15-11-2021 00:00,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0.3,285,4 days,4,09-06-2021 00:00,Global,High,Female,9,National Holiday,18-11-2021 00:00,0,FALSE,Delayed
1543,US-2021-155796,11-11-2021 00:00,15-11-2021 00:00,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",29.96,2,0.2,13.78,4 days,4,30-07-2021 00:00,GE,Medium,Male,9,National Holiday,20-11-2021 00:00,0,FALSE,On Time
87,US-2021-139857,02-02-2021 00:00,06-02-2021 00:00,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,9.9,5,0,4.35,4 days,4,02-02-2021 00:00,Stanley,Medium,Female,0,Business Working Day,09-02-2021 00:00,0,FALSE,Delayed
1545,US-2021-128524,11-11-2021 00:00,13-11-2021 00:00,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,0,6.89,2 days,2,04-04-2021 00:00,Belkin,Medium,Female,9,National Holiday,14-11-2021 00:00,0,FALSE,Delayed
1546,US-2021-163419,11-11-2021 00:00,14-11-2021 00:00,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",4.24,1,0.2,1.65,3 days,3,11-11-2021 00:00,BIC,Medium,Female,9,National Holiday,19-11-2021 00:00,0,FALSE,On Time
1972,US-2021-111171,26-12-2021 00:00,31-12-2021 00:00,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",30.4,5,0.8,9.9,5 days,5,25-03-2021 00:00,Cardinal,Medium,Female,0,Weekend Holidays,03-01-2022 00:00,0,FALSE,Delayed
4599,US-2023-112102,12-04-2023 00:00,16-04-2023 00:00,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0,28.75,4 days,4,13-01-2021 00:00,Globe,High,Male,0,Business Working Day,19-04-2023 00:00,0,FALSE,Delayed
4732,US-2023-112676,05-05-2023 00:00,08-05-2023 00:00,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,17.94,3,0.2,8.79,3 days,3,28-05-2021 00:00,Xerox,Medium,Male,0,Business Working Day,09-05-2023 00:00,0,FALSE,Delayed
3720,US-2022-158589,20-11-2022 00:00,24-11-2022 00:00,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,0,8.01,4 days,4,30-09-2021 00:00,Dana,Medium,Female,0,Weekend Holidays,27-11-2022 00:00,0,FALSE,Delayed
10085,US-2024-146164,22-12-2024 00:00,26-12-2024 00:00,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,0,7.8,4 days,4,18-09-2022 00:00,Pizazz,Medium,Female,0,Weekend Holidays,29-12-2024 00:00,0,FALSE,Delayed
10086,US-2024-119578,22-12-2024 00:00,27-12-2024 00:00,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,695.16,6,0,34.74,5 days,5,03-03-2023 00:00,Presstex,Medium,Male,0,Weekend Holidays,01-01-2025 00:00,0,FALSE,On Time
10087,US-2024-149699,22-12-2024 00:00,24-12-2024 00:00,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,0,142.5,2 days,2,29-03-2022 00:00,Kensington,Critical,Male,0,Weekend Holidays,25-12-2024 00:00,0,FALSE,Delayed
3722,US-2022-116484,20-11-2022 00:00,26-11-2022 00:00,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.82,2,0.2,9.58,6 days,6,11-07-2021 00:00,Unikeep,Medium,Male,0,Weekend Holidays,29-11-2022 00:00,0,FALSE,Delayed
3725,US-2022-144652,20-11-2022 00:00,26-11-2022 00:00,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,19.46,7,0,5.04,6 days,6,18-06-2022 00:00,Newell,Medium,Female,0,Weekend Holidays,29-11-2022 00:00,0,FALSE,Delayed
3726,US-2022-100454,20-11-2022 00:00,25-11-2022 00:00,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.32,5 days,5,09-07-2021 00:00,Boston,Medium,Male,0,Weekend Holidays,28-11-2022 00:00,0,FALSE,Delayed
7525,US-2024-151911,30-04-2024 00:00,05-05-2024 00:00,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",50.36,4,0,15.76,5 days,5,25-12-2022 00:00,Others,Medium,Male,0,Business Working Day,10-05-2024 00:00,0,FALSE,On Time
8161,US-2024-122035,20-07-2024 00:00,25-07-2024 00:00,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.34,3,0,10.29,5 days,5,02-12-2021 00:00,Novimex,Medium,Female,0,Weekend Holidays,28-07-2024 00:00,0,FALSE,Delayed
3728,US-2022-165743,20-11-2022 00:00,23-11-2022 00:00,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,5.22,3,0.7,1.89,3 days,3,11-04-2021 00:00,Wilson,Medium,Female,0,Weekend Holidays,28-11-2022 00:00,0,FALSE,On Time
3729,US-2022-136420,20-11-2022 00:00,21-11-2022 00:00,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",98.12,4,0.2,49.04,1 day,1,13-01-2021 00:00,Perixx,High,Male,0,Weekend Holidays,22-11-2022 00:00,0,FALSE,On Time
3730,US-2022-146465,20-11-2022 00:00,24-11-2022 00:00,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.21,9,0.2,7.56,4 days,4,20-11-2022 00:00,Cardinal,High,Male,0,Weekend Holidays,27-11-2022 00:00,0,FALSE,Delayed
8896,US-2024-112004,25-09-2024 00:00,28-09-2024 00:00,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.2,4.78,3 days,3,16-11-2021 00:00,Dell,Medium,Male,0,Business Working Day,29-09-2024 00:00,0,FALSE,Delayed
8901,US-2024-106145,26-09-2024 00:00,26-09-2024 00:00,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,0.2,9.81,0 days,0,08-04-2021 00:00,Wilson,Medium,Male,0,Business Working Day,26-09-2024 00:00,0,FALSE,On Time
3254,US-2022-168480,21-09-2022 00:00,27-09-2022 00:00,Standard Class,DM-12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,48146,Central,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,111.04,4,0,17.76,6 days,6,30-09-2021 00:00,O'Sullivan,Medium,Male,0,Business Working Day,30-09-2022 00:00,98,TRUE,Delayed
2011,US-2021-152345,29-12-2021 00:00,03-01-2022 00:00,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,7.99,5 days,5,14-02-2021 00:00,Fellowes,Medium,Male,0,Business Working Day,08-01-2022 00:00,36,TRUE,On Time
9907,US-2024-139402,09-12-2024 00:00,13-12-2024 00:00,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,524.25,5,0.2,251.65,4 days,4,23-07-2021 00:00,Neatdesk,High,Male,0,Business Working Day,16-12-2024 00:00,0,FALSE,Delayed
8902,US-2024-106145,26-09-2024 00:00,26-09-2024 00:00,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.17,3,0.2,425.49,0 days,0,08-04-2021 00:00,Fellowes,Medium,Male,0,Business Working Day,26-09-2024 00:00,0,FALSE,On Time
7166,US-2024-166296,13-03-2024 00:00,19-03-2024 00:00,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0,150.99,6 days,6,26-09-2021 00:00,Neatdesk,Low,Female,0,Business Working Day,22-03-2024 00:00,0,FALSE,Delayed
1391,US-2021-142587,21-10-2021 00:00,22-10-2021 00:00,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.8,4,0.2,13.72,1 day,1,17-10-2021 00:00,Fellowes,Critical,Female,0,Business Working Day,23-10-2021 00:00,0,FALSE,On Time
204,US-2021-158442,17-03-2021 00:00,17-03-2021 00:00,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.2,1.44,0 days,0,17-03-2021 00:00,Newell,High,Female,0,Business Working Day,17-03-2021 00:00,0,FALSE,On Time
3734,US-2022-156524,20-11-2022 00:00,26-11-2022 00:00,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0,9.03,6 days,6,29-06-2021 00:00,Memorex,Medium,Male,0,Weekend Holidays,29-11-2022 00:00,0,FALSE,Delayed
3735,US-2022-163965,20-11-2022 00:00,27-11-2022 00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,22.62,2,0.2,5.88,7 days,7,14-12-2021 00:00,Dell,Low,Male,0,Weekend Holidays,30-11-2022 00:00,0,FALSE,Delayed
938,US-2021-114321,20-08-2021 00:00,25-08-2021 00:00,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0,145.08,5 days,5,23-07-2021 00:00,SAFCO,Medium,Male,0,Business Working Day,28-08-2021 00:00,0,FALSE,Delayed
3738,US-2022-161767,20-11-2022 00:00,24-11-2022 00:00,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,480,2,0.4,56,4 days,4,25-06-2021 00:00,Neatdesk,Medium,Female,0,Weekend Holidays,27-11-2022 00:00,0,FALSE,Delayed
4333,US-2023-101630,19-02-2023 00:00,23-02-2023 00:00,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.93,3,0,2.34,4 days,4,07-02-2021 00:00,Stanley,Low,Female,0,Weekend Holidays,28-02-2023 00:00,0,FALSE,On Time
1690,US-2021-127131,24-11-2021 00:00,30-11-2021 00:00,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,20.72,4,0,8.28,6 days,6,24-11-2021 00:00,Xerox,Low,Male,0,Business Working Day,03-12-2021 00:00,0,FALSE,Delayed
3741,US-2022-105690,21-11-2022 00:00,26-11-2022 00:00,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,289.56,2,0.32,-2.32,5 days,5,26-01-2021 00:00,O'Sullivan,Medium,Female,0,Business Working Day,01-12-2022 00:00,0,FALSE,On Time
4612,US-2023-132423,15-04-2023 00:00,19-04-2023 00:00,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0.2,14.21,4 days,4,28-04-2021 00:00,Dixon,High,Male,0,Weekend Holidays,22-04-2023 00:00,0,FALSE,Delayed
10091,US-2024-115931,22-12-2024 00:00,26-12-2024 00:00,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",83.8,4,0.2,23.48,4 days,4,08-04-2021 00:00,Iceberg,Medium,Male,0,Weekend Holidays,29-12-2024 00:00,0,FALSE,Delayed
685,US-2021-121566,30-06-2021 00:00,06-07-2021 00:00,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,3,0,2.91,6 days,6,02-05-2021 00:00,Sanford,Medium,Female,0,Business Working Day,09-07-2021 00:00,0,FALSE,Delayed
3745,US-2022-159499,21-11-2022 00:00,23-11-2022 00:00,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.62,6,0.2,54.96,2 days,2,07-08-2022 00:00,Fellowes,High,Female,0,Business Working Day,28-11-2022 00:00,0,FALSE,On Time
3746,US-2022-109337,21-11-2022 00:00,23-11-2022 00:00,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",63.8,5,0,13.55,2 days,2,23-06-2021 00:00,Hoover,Critical,Female,0,Business Working Day,28-11-2022 00:00,0,FALSE,On Time
